Date,Close/Last,Volume,Open,High,Low
10/06/2021,2.442,50589,2.4936,2.5213,2.429
10/05/2021,2.4936,56436,2.4375,2.5032,2.4314
10/04/2021,2.4366,49687,2.3826,2.4526,2.3659
10/01/2021,2.3827,45071,2.3396,2.3871,2.3222
09/30/2021,2.3385,63867,2.3111,2.3662,2.325
09/29/2021,2.3047,48313,2.2709,2.3149,2.2503
09/28/2021,2.286,62019,2.2901,2.3297,2.2624
09/27/2021,2.2931,61228,2.2656,2.3099,2.265
09/24/2021,2.2646,48417,2.243,2.268,2.2292
09/23/2021,2.2464,54096,2.2034,2.2485,2.1884
09/22/2021,2.2087,58927,2.1769,2.2114,2.1723
09/21/2021,2.171,41652,2.1656,2.1922,2.1411
09/20/2021,2.1561,48121,2.2079,2.2097,2.1457
09/17/2021,2.2064,41324,2.189,2.216,2.189
09/16/2021,2.209,38273,2.2019,2.2141,2.1725
09/15/2021,2.2035,34240,2.163,2.2225,2.1623
09/14/2021,2.1591,36173,2.1612,2.1734,2.143
09/13/2021,2.1583,36446,2.1436,2.1738,2.138
09/10/2021,2.146,37196,2.1105,2.1557,2.1011
09/09/2021,2.1137,45103,2.135,2.1463,2.0911
09/08/2021,2.1364,47066,2.1228,2.1525,2.1205
09/07/2021,2.1216,43807,2.1546,2.1656,2.1096
09/03/2021,2.1594,35775,2.1621,2.1848,2.1491
09/02/2021,2.1677,41905,2.1219,2.1836,2.11
09/01/2021,2.1289,49247,2.1347,2.1315,2.1172
08/31/2021,2.1302,51745,2.1376,2.1423,2.1043
08/30/2021,2.1378,71013,2.1296,2.1509,2.0979
08/27/2021,2.107,52387,2.0755,2.1152,2.0685
08/26/2021,2.0811,71120,2.1108,2.1194,2.0697
08/25/2021,2.1181,80143,2.0694,2.1214,2.0548
08/24/2021,2.0694,68180,2.0053,2.0735,2.0018
08/23/2021,2.0082,70091,1.8988,2.0157,1.8976
08/20/2021,1.91,60894,1.9661,1.9734,1.8971
08/19/2021,1.9714,57849,2.0031,2.0108,1.9465
08/18/2021,2.0246,43381,2.0381,2.0639,2.0013
08/17/2021,2.0392,27806,2.0583,2.0682,2.0333
08/16/2021,2.0483,45338,2.0689,2.0769,2.0166
08/13/2021,2.0779,42317,2.1,2.1074,2.0634
08/12/2021,2.1039,42570,2.1114,2.1136,2.0775
08/11/2021,2.1058,51602,2.089,2.1122,2.0456
08/10/2021,2.0802,46626,2.048,2.0965,2.0384
08/09/2021,2.0421,49689,2.0758,2.0758,2.0059
08/06/2021,2.0845,45079,2.1027,2.126,2.0732
08/05/2021,2.106,46952,2.0741,2.1081,2.06
08/04/2021,2.0741,54316,2.1235,2.1358,2.0666
08/03/2021,2.1264,40976,2.1438,2.1587,2.0892
08/02/2021,2.1358,36853,2.191,2.1947,2.1183
07/30/2021,2.1956,37452,2.191,2.2045,2.1759
07/29/2021,2.1921,40592,2.155,2.1952,2.1537
07/28/2021,2.1577,36546,2.15,2.1627,2.1429
07/27/2021,2.1456,49484,2.1591,2.167,2.1329
07/26/2021,2.1525,44751,2.1374,2.1599,2.1007
07/23/2021,2.1354,46263,2.1324,2.1402,2.1222
07/22/2021,2.1336,49613,2.0884,2.1371,2.0748
07/21/2021,2.0886,45148,1.9973,2.0942,1.9942
07/20/2021,2.0142,39069,1.9859,2.0209,1.9641
07/19/2021,1.9868,45001,2.1014,2.1081,1.9691
07/16/2021,2.115,18823,2.1068,2.1298,2.085
07/15/2021,2.1141,24552,2.1395,2.1437,2.1038
07/14/2021,2.1435,47064,2.1792,2.183,2.1098
07/13/2021,2.1844,35249,2.151,2.1877,2.1444
